Time,CAN2_TCM_C03_InShaftSpd_Cval_PT_t5
1.835604112,1253.28
1.845617469,1266.56
1.855586698,1266.24
1.865622304,1257.76
1.875577034,1266.56
1.885612764,1254.24
1.895606741,1269.1200000000001
1.905637093,1269.1200000000001
1.915605818,1255.68
1.92580705,1260.96
1.935649397,1275.84
1.945636623,1258.56
1.955613975,1275.04
1.965627951,1263.84
1.975603178,1275.04
1.985619154,1272.48
1.995602255,1258.56
2.005623358,1270.56
2.015636584,1285.92
2.025798064,1257.76
2.035595787,1281.76
2.045628999,1281.1200000000001
2.055616865,1272.16
2.065631826,1274.24
2.075597677,1288.32
2.085601654,1279.3600000000001
2.09561063,1276.64
2.105658608,1276.64
2.115625584,1285.92
2.12581258,1285.92
2.135589911,1276.64
2.145661639,1285.92
2.15561224,1289.44
2.165674467,1272.16
2.175605067,1286.72
2.185644795,1291.04
2.19561602,1281.76
2.205618748,1276.64
2.215638349,1278.24
2.225785704,1282.72
2.235588551,1289.44
2.245644904,1269.76
2.25563013,1281.76
2.265646857,1286.72
2.275612208,1266.24
2.28562606,1279.04
2.29562327,1291.04
2.305639388,1280.32
2.315635974,1282.72
2.325819845,1291.04
2.335618302,1283.3600000000001
2.34565192,1287.3600000000001
2.35561463,1276.64
2.365676248,1287.3600000000001
2.375619207,1287.3600000000001
2.385632685,1269.1200000000001
2.395632911,1283.3600000000001
2.405875534,1292.0
2.415652115,1268.16
2.425818111,1285.92
2.435601692,1295.04
2.445650294,1280.32
2.455622894,1286.72
