Time,CAN2_MCM_C02_EngSpd_Cval_PT_t6,CAN2_MCM_C02_EngTrq_Cval_PT_t6
836.542359178,1321.1200000000001,449.40000000000055
836.552374708,1319.52,449.0
836.562388441,1319.52,448.60000000000036
836.572466817,1321.28,448.0
836.582378891,1320.32,447.60000000000036
836.592401,1318.4,447.0
836.602369763,1320.32,446.2000000000007
836.612384028,1319.3600000000001,445.60000000000036
836.622451762,1318.08,445.0
836.632376712,1318.56,444.2000000000007
836.642366554,1318.56,443.60000000000036
836.652401414,1317.92,443.0
836.662371365,1318.88,442.2000000000007
836.67251121,1318.08,441.40000000000055
836.682399238,1317.92,440.8000000000002
836.692373704,1320.64,440.0
836.702372249,1320.64,439.2000000000007
836.712409218,1319.52,438.40000000000055
836.722460546,1320.16,437.40000000000055
836.732414356,1321.6000000000001,436.40000000000055
836.742399916,1321.6000000000001,435.8000000000002
836.752379008,1321.6000000000001,434.8000000000002
836.762382069,1321.6000000000001,434.0
836.772496384,1321.1200000000001,433.2000000000007
836.782377332,1322.08,432.40000000000055
836.792393284,1321.6000000000001,431.60000000000036
836.802410127,1321.28,431.0
836.812380969,1322.08,430.0
836.822502799,1320.64,429.60000000000036
836.832408389,1319.3600000000001,429.0
836.842383433,1321.28,428.2000000000007
836.852387182,1320.32,427.8000000000002
836.862411181,1316.8,427.2000000000007
836.872506354,1317.28,426.60000000000036
836.882397725,1317.28,426.2000000000007
836.892493461,1317.28,426.2000000000007
836.902493334,1318.88,425.60000000000036
836.912492833,1317.92,425.2000000000007
836.922494707,1316.32,424.8000000000002
836.932493361,1317.6000000000001,424.0
836.94240081,1317.92,423.8000000000002
836.952552751,1316.32,423.60000000000036
836.962394416,1316.64,422.8000000000002
836.972510747,1317.28,422.40000000000055
836.982423196,1316.16,422.40000000000055
836.992392834,1317.6000000000001,422.0
837.00251418,1319.52,421.60000000000036
837.012431442,1318.88,421.60000000000036
837.022527302,1318.88,421.0
837.032530051,1320.16,420.60000000000036
837.042430485,1320.32,420.40000000000055
837.052391545,1322.4,420.0
837.062407107,1323.3600000000001,419.8000000000002
837.072504842,1322.08,419.60000000000036
837.082400775,1322.56,419.0
837.092399742,1322.88,418.8000000000002
837.102418164,1322.4,418.60000000000036
837.112407553,1322.88,418.2000000000007
837.122510694,1321.92,418.0
837.132435129,1319.04,418.0
837.142396079,1319.04,417.60000000000036
837.152405344,1320.64,417.8000000000002
837.162423452,1319.3600000000001,418.0
837.172486796,1318.88,418.0
837.182414574,1317.92,417.8000000000002
837.192442433,1316.8,417.60000000000036
837.202399196,1317.92,417.40000000000055
837.212435196,1319.04,417.40000000000055
837.222501243,1315.52,417.60000000000036
837.232408317,1315.04,417.2000000000007
837.242409582,1317.6000000000001,417.0
837.252447284,1316.64,417.40000000000055
837.262412157,1317.1200000000001,417.60000000000036
837.272555987,1318.4,417.0
837.282434545,1317.28,417.2000000000007
837.292409903,1317.1200000000001,417.2000000000007
837.302413339,1318.08,417.0
837.312445994,1318.88,417.0
837.322514635,1319.84,417.2000000000007
837.33243771,1321.1200000000001,417.0
837.342434724,1321.1200000000001,416.8000000000002
837.352424082,1323.04,416.60000000000036
837.36243305,1325.28,416.40000000000055
837.372505878,1325.28,416.40000000000055
837.382416921,1324.16,416.0
837.392418779,1324.8,415.8000000000002
837.402523218,1324.16,415.8000000000002
837.412529279,1324.16,415.8000000000002
837.422551341,1325.1200000000001,415.8000000000002
837.432471573,1323.52,415.8000000000002
837.442523904,1323.04,415.8000000000002
837.452420294,1322.88,415.8000000000002
837.46252633,1320.8,415.8000000000002
837.472516192,1321.1200000000001,416.0
837.482528913,1321.92,415.8000000000002
837.492454695,1319.04,416.2000000000007
837.502425758,1317.6000000000001,416.2000000000007
837.512454995,1320.32,416.0
837.52253514,1321.28,416.2000000000007
837.532437796,1320.8,416.40000000000055
837.542439861,1321.6000000000001,416.2000000000007
837.552467223,1321.6000000000001,415.8000000000002
837.56243574,1321.28,415.8000000000002
837.572575886,1322.56,415.8000000000002
837.582472964,1322.56,415.8000000000002
837.592440919,1321.6000000000001,416.0
837.602427045,1324.32,415.60000000000036
837.612465501,1324.8,415.60000000000036
837.622523239,1325.1200000000001,415.8000000000002
837.632467428,1326.4,415.40000000000055
837.642463773,1326.08,415.40000000000055
837.652440009,1325.1200000000001,415.2000000000007
837.662442964,1326.08,415.2000000000007
837.672525813,1327.3600000000001,415.2000000000007
837.682433499,1326.88,415.40000000000055
837.692437502,1327.04,415.2000000000007
837.702474771,1326.56,415.0
837.712457725,1327.84,415.0
837.722572574,1327.84,414.8000000000002
837.732481433,1326.4,415.0
837.742486279,1325.1200000000001,414.8000000000002
837.752446031,1325.92,414.8000000000002
837.762474595,1324.8,415.0
837.772539334,1321.92,415.2000000000007
837.782448271,1323.84,415.0
837.792483946,1323.84,415.2000000000007
837.802450806,1323.3600000000001,415.60000000000036
837.812464966,1324.64,415.40000000000055
837.822563407,1323.52,415.40000000000055
837.832456938,1322.88,415.2000000000007
837.842442909,1325.1200000000001,415.2000000000007
837.852493068,1325.6000000000001,415.40000000000055
837.862461726,1323.84,415.40000000000055
837.872603247,1325.28,415.2000000000007
837.882487184,1325.6000000000001,415.2000000000007
837.892455075,1325.6000000000001,415.40000000000055
837.902456235,1327.84,415.2000000000007
837.912555082,1328.16,415.2000000000007
837.922553288,1326.56,415.2000000000007
837.932555649,1327.3600000000001,414.8000000000002
837.942485431,1329.92,414.8000000000002
837.952549372,1328.8,415.0
837.962491513,1328.16,415.0
837.972574455,1327.52,414.8000000000002
837.982450735,1329.28,415.2000000000007
837.992607179,1332.64,415.8000000000002
838.002535414,1331.84,416.2000000000007
838.012562057,1329.1200000000001,416.8000000000002
838.02261142,1330.08,421.2000000000007
838.032494903,1330.56,422.2000000000007
838.042470124,1329.6000000000001,427.8000000000002
838.052470282,1330.08,428.2000000000007
838.062499441,1328.32,429.0
838.072556382,1327.52,434.40000000000055
838.082477663,1329.28,435.2000000000007
838.092496291,1329.6000000000001,436.2000000000007
838.102468245,1328.32,436.8000000000002
838.112491811,1328.32,437.40000000000055
838.122554456,1327.84,438.2000000000007
838.132467705,1326.56,439.0
838.142469254,1329.28,439.60000000000036
838.152508711,1330.08,440.2000000000007
838.162466883,1327.84,441.0
838.172600623,1328.8,441.40000000000055
838.182510451,1329.28,441.8000000000002
838.192478421,1327.84,442.60000000000036
838.202481783,1328.32,443.0
838.21253352,1328.16,443.60000000000036
838.222576867,1326.08,444.2000000000007
838.232518915,1326.4,444.8000000000002
838.24251248,1326.08,445.2000000000007
838.252482652,1326.88,446.0
838.262484983,1328.32,446.40000000000055
838.272573316,1327.84,447.0
838.282480284,1326.08,447.2000000000007
838.292478052,1326.88,447.60000000000036
838.302520602,1329.1200000000001,448.2000000000007
838.312483728,1329.1200000000001,448.8000000000002
838.322619375,1329.1200000000001,449.40000000000055
838.332529545,1329.6000000000001,450.0
838.342493516,1329.92,450.60000000000036
838.352483127,1332.16,451.40000000000055
838.362520083,1332.64,452.2000000000007
838.372586024,1331.52,452.8000000000002
838.382489118,1332.64,457.40000000000055
838.392538183,1333.1200000000001,462.60000000000036
838.402485684,1332.16,463.40000000000055
838.412504953,1334.08,468.8000000000002
838.422597004,1334.56,474.40000000000055
838.432498285,1332.8,479.60000000000036
838.442506897,1334.4,480.2000000000007
838.452528462,1335.3600000000001,485.40000000000055
838.462491323,1334.08,486.2000000000007
838.472640767,1334.08,486.8000000000002
838.482520219,1334.56,487.40000000000055
838.492501862,1333.6000000000001,492.8000000000002
838.50249402,1333.6000000000001,493.60000000000036
838.51253829,1333.92,494.2000000000007
838.522621137,1332.32,495.0
838.532557966,1333.28,495.60000000000036
838.542536531,1333.6000000000001,496.2000000000007
838.552508688,1331.3600000000001,496.8000000000002
838.562523754,1331.84,497.2000000000007
838.572597898,1333.92,497.8000000000002
838.58249943,1332.32,498.60000000000036
838.592502198,1331.84,499.0
838.602537857,1332.16,499.40000000000055
838.612501124,1333.1200000000001,500.0
838.622629161,1335.3600000000001,500.60000000000036
838.632543896,1334.56,501.0
838.642498365,1334.56,501.40000000000055
838.652501618,1336.8,501.60000000000036
838.662545246,1338.4,502.0
838.672604282,1337.28,502.40000000000055
838.682513563,1337.92,502.60000000000036
838.692550629,1337.1200000000001,502.8000000000002
838.70251438,1335.3600000000001,503.40000000000055
838.712527196,1336.64,503.60000000000036
838.722617637,1337.6000000000001,503.8000000000002
838.732521028,1335.04,504.40000000000055
838.742520484,1334.4,504.60000000000036
838.752553925,1333.6000000000001,504.8000000000002
838.762519973,1331.3600000000001,505.2000000000007
838.772637119,1331.52,505.40000000000055
838.782546791,1330.56,505.8000000000002
838.792518651,1327.84,506.2000000000007
838.802514467,1328.8,506.40000000000055
838.812553736,1328.64,506.8000000000002
838.822611677,1325.92,507.2000000000007
838.832527161,1325.28,507.2000000000007
838.842558383,1326.4,507.40000000000055
838.852527729,1325.6000000000001,507.8000000000002
838.862562998,1325.1200000000001,508.0
